device_id,timestamp,temperature,humidity,location,battery_level
sensor_0802,9/4/2025 10:37,24.89,66.49,West,28.06
sensor_0267,1/30/2025 18:39,16.91,67.73,North,28.85
sensor_0761,10/23/2025 0:15,15.4,67.52,West,48
sensor_0690,4/8/2025 16:31,28.41,52.25,North,92.96
sensor_0534,1/19/2025 10:22,25.33,63.82,South,45.51
sensor_0700,3/7/2025 16:02,14.22,71.79,North,89.61
sensor_0058,4/26/2025 8:04,26.67,87.49,East,91.23
sensor_0415,7/24/2025 17:20,24.65,58.11,North,27.27
sensor_0813,3/29/2025 15:32,24.62,58.98,East,43.37
sensor_0960,6/26/2025 0:43,27.82,55.56,West,41.83
sensor_0899,3/20/2025 21:56,31.83,66.59,North,38.08
sensor_0586,7/15/2025 0:38,31.08,58.25,East,44.96
sensor_0863,9/17/2025 15:12,21.57,76.35,South,31.52
sensor_0597,8/17/2025 12:51,29.42,56.62,North,47.45
sensor_0174,6/29/2025 7:40,31.79,52.45,East,25.88
sensor_0160,2/22/2025 14:12,18.15,62.15,South,28.78
sensor_0116,2/1/2025 15:01,19.16,64.13,North,61.11
sensor_0626,9/10/2025 21:37,28.63,48.37,West,83.67
sensor_0744,8/14/2025 20:07,23.99,79.68,North,45.3
sensor_0094,8/18/2025 4:58,27.9,59.44,South,77.77
sensor_0107,2/19/2025 16:36,27.75,63.68,South,49.41
sensor_0781,1/12/2025 8:02,30.4,49.93,South,93.86
sensor_0090,4/9/2025 15:59,29.37,50.11,North,58.66
sensor_0125,7/13/2025 8:45,27.49,57.63,East,25.06
sensor_0478,1/7/2025 1:55,14.76,48.79,North,62.18
sensor_0440,4/20/2025 4:36,30.72,62.88,South,66.96
sensor_0793,7/5/2025 17:06,22.51,48.58,North,95.33
sensor_0246,7/9/2025 23:31,21.16,62.92,North,34.26
sensor_0734,10/31/2025 15:22,30.23,43.78,West,87.2
sensor_0621,9/2/2025 7:44,34.84,72.52,South,80.58
sensor_0692,10/16/2025 5:07,19.09,62.07,North,42.12
sensor_0007,5/23/2025 8:34,27.76,66.53,South,97.52
sensor_0793,2/12/2025 14:11,20.07,44.46,East,65.37
sensor_0146,10/20/2025 20:43,22.55,57.12,East,42.32
sensor_0934,1/13/2025 14:58,21.54,65.38,East,25.77
sensor_0759,8/16/2025 8:37,28.68,65.55,North,74.54
sensor_0170,3/23/2025 12:34,15.39,49.87,West,68.8
sensor_0872,1/7/2025 0:51,30.53,48.55,North,48.01
sensor_0922,6/16/2025 5:46,30.16,54.47,North,54.85
sensor_0851,8/5/2025 23:04,21.31,50.06,North,38.99
sensor_0041,7/7/2025 21:14,27.88,55.3,East,33.71
sensor_0788,1/26/2025 7:54,15.67,55.9,North,96.02
sensor_0166,10/19/2025 15:18,21.52,64.86,North,73.51
sensor_0413,3/8/2025 8:22,29.32,45.36,West,32.78
sensor_0327,4/29/2025 0:35,24.16,54.37,East,29.79
sensor_0678,10/17/2025 10:35,28.8,53.76,South,51.11
sensor_0227,11/7/2025 21:53,34.45,67.75,North,35.57
sensor_0693,3/3/2025 23:58,27.98,61.55,North,96.07
sensor_0332,7/7/2025 2:25,22.73,77.57,South,67.9
sensor_0614,7/13/2025 3:19,28.34,44.35,North,85.12
sensor_0061,10/21/2025 13:10,32.01,57.48,West,93.82
sensor_0482,1/1/2025 15:11,26.89,53.41,West,85.23
sensor_0357,3/6/2025 19:36,22.01,76.85,South,84.23
sensor_0952,6/27/2025 3:12,24.44,74.73,West,73.98
sensor_0714,6/6/2025 12:44,26.39,74,West,99.65
sensor_0814,10/30/2025 3:57,22.1,46.78,East,81.19
sensor_0116,2/12/2025 14:24,23.92,65.26,South,30.84
sensor_0702,9/28/2025 6:01,26.63,41.7,West,87.62
sensor_0641,4/25/2025 16:15,27.17,75.86,West,20.3
sensor_0742,11/19/2025 3:20,23.24,56.15,South,25.82
sensor_0769,4/6/2025 11:42,22.91,58.6,East,29.38
sensor_0866,8/4/2025 15:59,20.21,54.56,South,89.22
sensor_0903,9/14/2025 15:42,22.16,66.86,South,72.42
sensor_0254,2/18/2025 18:49,25.48,64.7,South,73.03
sensor_0292,4/2/2025 8:20,26.81,67.94,East,81.55
sensor_0087,4/13/2025 2:43,23.52,65.67,West,70.33
sensor_0450,11/6/2025 21:36,30.31,53.31,North,54.58
sensor_0589,6/21/2025 6:34,25.84,64.18,East,37.68
sensor_0623,4/19/2025 20:00,35.61,69.09,South,80.51
sensor_0308,4/14/2025 21:34,23.1,46.95,West,97.93
sensor_0593,4/18/2025 12:22,23.88,45.62,East,45.39
sensor_0765,4/9/2025 6:33,17.48,55.49,East,86.97
sensor_0795,10/20/2025 6:53,27.4,56.77,South,34.65
sensor_0300,5/11/2025 3:54,24.22,67.39,North,88.7
sensor_0438,2/16/2025 4:08,27.84,50.2,North,44.23
sensor_0524,7/14/2025 6:32,25.32,47.95,North,59.93
sensor_0913,2/2/2025 17:32,19.19,63.53,North,54.54
sensor_0726,11/7/2025 14:11,23.49,61.99,East,90.29
sensor_0711,1/1/2025 17:20,19.04,61.91,North,95.81
sensor_0669,7/27/2025 12:08,29.02,59.47,North,62.75
sensor_0167,10/17/2025 23:49,24.4,50.42,South,20.67
sensor_0479,2/28/2025 6:30,16.74,45.89,South,40.38
sensor_0455,7/28/2025 3:56,17.55,63.29,East,56.99
sensor_0996,1/17/2025 20:09,25.28,65.79,North,70.04
sensor_0627,4/27/2025 11:31,25.28,70.35,West,84.08
sensor_0693,7/20/2025 14:12,20.47,63.83,East,81.23
sensor_0288,2/15/2025 2:28,27.3,53.67,East,60.29
sensor_0743,10/25/2025 20:40,28.75,54.21,West,81.67
sensor_0961,9/1/2025 11:33,29.51,64.58,West,34.33
sensor_0989,4/6/2025 16:53,20.05,54.15,South,71.06
sensor_0834,6/28/2025 22:45,30.77,62.58,West,70.68
sensor_0190,11/3/2025 21:06,29.5,51.04,South,37.71
sensor_0481,3/26/2025 8:30,23.02,44.92,North,99.9
sensor_0831,2/26/2025 2:06,18.36,65.87,South,55.4
sensor_0995,3/13/2025 15:09,27.42,43.46,South,85.59
sensor_0688,7/30/2025 8:18,20.96,70.08,South,64.85
sensor_0417,4/12/2025 8:44,22.58,77.45,North,90.77
sensor_0263,6/1/2025 3:20,26.73,78.44,West,40.38
sensor_0540,2/27/2025 0:09,17.78,47.03,East,84.51
sensor_0916,5/8/2025 16:29,23.17,76.51,North,73.46
sensor_0118,1/21/2025 0:27,36.49,72.87,East,27.52
sensor_0580,1/9/2025 3:22,23.72,56.37,East,29.44
sensor_0866,3/10/2025 14:31,17.74,68.6,East,72.71
sensor_0557,4/6/2025 23:27,22.58,46.19,South,53.88
sensor_0348,11/7/2025 0:59,25.13,55.8,West,64.23
sensor_0137,1/13/2025 20:16,24.39,67.84,North,61.26
sensor_0879,9/7/2025 7:13,16.34,57.1,West,43.55
sensor_0999,1/13/2025 11:39,36.97,65.61,West,49.21
sensor_0606,4/17/2025 15:24,22.81,57.44,North,96.6
sensor_0285,11/18/2025 13:42,16.45,66.68,West,58.84
sensor_0939,8/19/2025 21:49,26.64,77.16,East,79.81
sensor_0536,3/14/2025 3:30,17.95,49.72,South,26.66
sensor_0611,9/7/2025 16:22,23.55,59.4,West,86.65
sensor_0372,6/10/2025 6:01,20.12,64.67,North,92.86
sensor_0111,9/30/2025 6:48,21.29,63.97,East,43.85
sensor_0649,11/8/2025 18:00,22.06,40.83,West,95.14
sensor_0483,10/10/2025 14:48,30.65,57.12,West,45.94
sensor_0807,4/29/2025 4:47,29.26,55.68,North,90.8
sensor_0749,9/16/2025 11:11,20.22,79.7,West,35.83
sensor_0472,7/8/2025 4:49,23.87,67,North,71.35
sensor_0511,5/24/2025 8:32,25.51,67.92,South,30.34
sensor_0665,6/17/2025 6:05,22.68,56.68,West,47.97
sensor_0199,3/9/2025 17:31,27.96,51.74,East,49.57
sensor_0058,11/5/2025 20:30,14.41,54.88,North,57.51
sensor_0801,5/28/2025 4:53,25.53,57.96,West,52.23
sensor_0922,1/6/2025 0:45,24.8,63.38,West,29.52
sensor_0204,4/18/2025 0:06,25.66,64.95,South,43.89
sensor_0027,10/20/2025 23:38,25.12,44.45,East,94.28
sensor_0312,5/6/2025 18:31,29.13,54.26,West,32.31
sensor_0055,9/8/2025 22:14,30.93,61.82,North,51.34
sensor_0956,9/3/2025 1:11,23.02,49.36,East,44.15
sensor_0747,4/24/2025 4:40,29.11,53.41,South,69.61
sensor_0668,10/5/2025 0:41,25.66,50.82,East,33.08
sensor_0932,11/9/2025 3:13,32.12,58.01,North,85.87
sensor_0522,1/23/2025 11:06,19.26,38.68,South,55.11
sensor_0786,9/20/2025 5:34,32.36,67.42,West,43.78
sensor_0499,2/5/2025 14:05,23.59,50.78,West,37.38
sensor_0711,4/29/2025 20:06,19.38,75.2,West,20.88
sensor_0741,7/20/2025 13:42,27.13,46.62,West,35.03
sensor_0098,1/2/2025 13:51,22.49,77.69,West,77.94
sensor_0445,2/1/2025 23:11,24.8,53.49,South,48.69
sensor_0487,4/8/2025 19:23,33.17,84.85,West,86.94
sensor_0211,6/25/2025 6:42,22.59,51.6,North,66.55
sensor_0914,7/30/2025 8:32,17.69,50.3,West,76.31
sensor_0318,1/31/2025 13:09,29.22,60.1,North,62
sensor_0299,1/10/2025 9:55,22.33,58.34,East,52.58
sensor_0185,1/24/2025 12:55,19.64,66.4,North,84.34
sensor_0151,9/9/2025 4:04,31.53,63.12,West,57.17
sensor_0701,1/7/2025 7:15,31.41,39.1,East,94.95
sensor_0299,10/11/2025 5:56,19.53,52.04,West,27.66
sensor_0802,3/14/2025 22:00,32.56,49.25,East,86.1
sensor_0194,2/7/2025 10:25,24.61,56.86,North,71.11
sensor_0972,5/19/2025 9:31,30.3,71.43,East,20.84
sensor_0793,11/8/2025 17:45,19.77,66.25,North,68
sensor_0210,1/24/2025 21:14,23.3,68.91,West,88.3
sensor_0073,6/25/2025 13:36,21.75,55.47,East,29.37
sensor_0719,3/23/2025 16:51,27.56,58.07,South,65.31
sensor_0109,5/30/2025 19:57,22.7,60.29,North,58.26
sensor_0716,5/3/2025 1:02,17.43,40.3,West,37.19
sensor_0653,2/26/2025 23:15,20.57,74.6,West,64.09
sensor_0646,4/14/2025 17:13,24.82,60.88,South,88.74
sensor_0415,9/2/2025 3:10,34.47,63.85,South,42.74
sensor_0591,1/23/2025 8:29,29.83,61.19,North,75.71
sensor_0873,3/2/2025 15:17,18.47,62.68,North,53.3
sensor_0804,1/17/2025 1:05,30.81,57.29,South,40.26
sensor_0849,3/29/2025 22:59,31.06,73.27,East,44.27
sensor_0584,4/21/2025 7:40,24.12,70.17,West,32.63
sensor_0756,10/16/2025 9:05,26.84,80.95,South,91.15
sensor_0748,1/11/2025 21:04,18.61,57.81,South,93.3
sensor_0504,3/7/2025 14:18,25.78,48.4,East,74.83
sensor_0534,9/21/2025 23:53,28.23,78.85,North,92.78
sensor_0565,5/6/2025 16:03,18.97,58.87,South,94.69
sensor_0090,2/25/2025 9:04,27.7,67.57,South,97.21
sensor_0338,11/10/2025 14:46,28.34,58.41,East,79.5
sensor_0611,7/19/2025 14:33,27.29,60.15,East,36.81
sensor_0906,1/24/2025 11:19,25.7,54.16,North,25.21
sensor_0682,1/8/2025 3:46,27.2,71.35,East,24.12
sensor_0523,3/1/2025 4:49,30.05,69.2,South,23.73
sensor_0420,6/17/2025 15:29,16.04,58.63,East,37.5
sensor_0720,10/26/2025 10:39,25.14,63.56,West,76.73
sensor_0542,6/6/2025 2:24,34.37,68.02,East,28.22
sensor_0479,6/4/2025 20:04,33.48,53.01,South,88.33
sensor_0346,11/2/2025 14:45,32.09,71.78,North,98.84
sensor_0071,6/1/2025 21:11,18.75,75.45,West,75.38
sensor_0697,8/10/2025 18:58,33.25,63.29,West,64.85
sensor_0062,10/8/2025 22:52,18,58.4,West,81.81
sensor_0550,6/20/2025 17:29,29.66,67.36,West,44.07
sensor_0254,8/10/2025 8:57,20.98,67.35,East,86.18
sensor_0353,3/14/2025 11:31,25.41,45.83,East,99.57
sensor_0713,6/30/2025 10:50,24.39,73.57,East,69.45
sensor_0431,4/23/2025 8:34,21.7,72.25,South,95.7
sensor_0834,9/5/2025 14:07,18.52,76.99,North,28.58
sensor_0612,6/6/2025 21:53,25.76,59.45,West,81.99
sensor_0783,9/17/2025 8:04,28.13,53.2,East,99.22
sensor_0699,5/23/2025 0:36,13.11,54.01,North,34.94
sensor_0872,9/27/2025 13:59,21.58,51.18,West,66.1
sensor_0574,4/3/2025 9:35,22.51,60.48,North,94.57
sensor_0410,10/15/2025 13:15,26.52,52.52,West,20.03
sensor_0647,1/14/2025 14:00,15.64,59.41,East,41.25
sensor_0025,4/6/2025 8:05,24.83,69.85,North,21.52
sensor_0743,4/27/2025 15:35,23.12,49.66,East,78.28
sensor_0882,1/1/2025 23:17,24.1,53.9,West,47.89
sensor_0221,10/22/2025 21:18,32.33,65.75,South,95.16
sensor_0623,4/26/2025 19:43,23.85,59.75,East,63.06
sensor_0291,11/6/2025 11:55,25.42,81.43,East,78.71
sensor_0536,3/11/2025 2:14,24.52,58.09,South,78.79
sensor_0516,4/23/2025 23:42,30.02,64.86,East,71.6
sensor_0403,3/24/2025 7:04,20.08,60.42,West,73.8
sensor_0177,6/18/2025 21:03,24.75,59,South,87.63
sensor_0183,3/2/2025 3:10,28.17,74.08,West,71.78
sensor_0992,6/28/2025 12:15,26.55,67.94,North,42.01
sensor_0979,2/11/2025 22:26,28.96,65.09,South,22.02
sensor_0694,4/17/2025 17:33,26.18,53.71,East,66.14
sensor_0821,6/17/2025 22:59,26.31,47.02,North,34.38
sensor_0681,11/12/2025 20:58,22.5,47.51,East,65.05
sensor_0035,6/11/2025 16:28,35.21,58.37,West,93.92
sensor_0948,2/12/2025 23:27,25.74,75.99,South,82.94
sensor_0851,2/12/2025 0:21,19.74,49.51,South,89.85
sensor_0046,2/18/2025 21:57,17.08,68,South,71.99
sensor_0570,10/13/2025 3:32,20.93,38.19,North,80.33
sensor_0491,10/17/2025 10:08,23.89,69.96,North,35.36
sensor_0357,3/3/2025 2:51,24.75,79.32,East,35.96
sensor_0562,8/16/2025 22:26,26.75,56.21,West,29.43
sensor_0627,6/16/2025 17:17,24.42,70.37,East,77.68
sensor_0176,1/29/2025 3:02,25.65,63.24,East,82.64
sensor_0181,3/21/2025 23:57,31.32,51.25,East,25.68
sensor_0937,1/23/2025 2:39,29.94,56.7,West,85.02
sensor_0709,9/9/2025 23:45,20.38,64.69,East,26.01
sensor_0127,7/25/2025 7:33,13.27,56.34,South,31.99
sensor_0164,4/14/2025 20:47,20.53,54.13,North,48.29
sensor_0360,10/9/2025 2:58,22.56,51.09,South,35.37
sensor_0221,9/27/2025 20:01,26.01,41.75,East,36.12
sensor_0667,3/30/2025 6:05,31.3,53.82,South,84.58
sensor_0647,3/6/2025 15:29,23.73,51.2,South,95.46
sensor_0682,6/29/2025 2:28,33.92,53.02,West,77.25
sensor_0875,3/4/2025 20:21,23.62,55.79,North,72.46
sensor_0377,6/16/2025 10:27,20.78,71.52,West,37.49
sensor_0479,5/29/2025 0:23,23.08,53.17,South,31.36
sensor_0858,3/31/2025 17:13,25.32,66.6,East,83.21
sensor_0640,7/30/2025 0:44,22.33,76.09,South,92.78
sensor_0775,9/6/2025 13:31,21.06,80.25,South,67.35
sensor_0627,8/14/2025 11:45,26.52,57.22,South,56.16
sensor_0285,9/10/2025 9:57,33.06,58.39,South,21.26
sensor_0477,1/5/2025 23:45,25.44,44.61,North,45.38
sensor_0663,1/19/2025 2:18,30.26,64.5,East,41.28
sensor_0939,9/27/2025 3:05,23.9,61.43,West,77.07
sensor_0658,8/25/2025 22:46,24.11,62.83,South,33.61
sensor_0334,6/24/2025 18:59,32.76,56.03,South,77
sensor_0781,9/15/2025 13:00,24.32,63.13,East,62.24
sensor_0582,3/15/2025 3:55,24.34,55.66,South,29.6
sensor_0274,7/26/2025 11:55,35.56,58.35,West,46.57
sensor_0019,2/21/2025 22:52,14.64,63.95,North,25.56
sensor_0987,9/2/2025 7:19,27.35,62.31,South,50.89
sensor_0074,5/23/2025 17:20,26.1,70.85,South,21.73
sensor_0938,9/30/2025 23:03,31.16,60.54,North,32.01
sensor_0886,8/22/2025 23:14,21.31,67.9,East,50.03
sensor_0505,7/12/2025 9:07,23.01,62.95,North,22.75
sensor_0352,6/3/2025 2:47,25.18,53.58,East,50.32
sensor_0730,3/23/2025 6:15,25.5,52.83,North,90.99
sensor_0735,1/28/2025 21:42,24.98,69.59,South,55.4
sensor_0025,2/6/2025 3:18,24.63,59.28,South,25.56
sensor_0944,10/29/2025 21:03,30.8,72.16,West,51.58
sensor_0520,1/9/2025 7:13,19.91,62.34,North,27.74
sensor_0659,7/22/2025 19:58,31.4,66.67,West,72.36
sensor_0816,7/27/2025 11:58,23.75,69.66,East,55.08
sensor_0827,7/30/2025 10:05,31.08,58.67,South,42.57
sensor_0503,1/25/2025 10:25,26.51,68.69,North,27.42
sensor_0751,3/6/2025 5:31,29.07,59.62,North,71.86
sensor_0207,6/18/2025 10:55,27.39,65.83,West,49.05
sensor_0448,4/25/2025 1:20,31.95,75.63,West,78.59
sensor_0218,3/30/2025 3:58,22.57,74.5,North,92.65
sensor_0707,2/27/2025 5:34,32.5,56.31,East,90.52
sensor_0716,6/24/2025 19:44,26.16,67.12,East,22.67
sensor_0673,11/1/2025 20:28,17.95,49.59,North,35.54
sensor_0956,7/2/2025 19:50,21.52,67.07,North,68.57
sensor_0665,7/10/2025 18:14,22.53,81.71,West,92.77
sensor_0374,2/2/2025 19:59,18.3,51.5,West,24.29
sensor_0032,10/1/2025 0:44,23.46,66.97,East,97.57
sensor_0988,10/8/2025 3:20,23.74,63.95,West,61.48
sensor_0652,7/3/2025 12:09,17.92,60.32,West,58.56
sensor_0484,7/7/2025 8:58,24.22,68.96,East,52.39
sensor_0934,4/15/2025 18:45,19.42,49.82,South,65.56
sensor_0363,7/4/2025 13:06,29.33,66.24,West,75.19
sensor_0268,10/23/2025 18:48,21.6,58.35,North,76.56
sensor_0948,11/10/2025 21:06,22.71,56.52,East,99.11
sensor_0201,2/15/2025 2:15,18.19,71.21,North,82.87
sensor_0596,8/20/2025 22:01,28.35,69.06,West,51.66
sensor_0958,6/14/2025 4:10,26.62,60.91,South,69.46
sensor_0328,3/11/2025 18:36,38.88,66.34,West,79.31
sensor_0082,9/21/2025 8:29,23.03,60.31,South,25.72
sensor_0076,3/26/2025 6:33,26.25,56.41,East,82.99
sensor_0414,6/27/2025 15:03,18.17,60.41,East,37.69
sensor_0383,5/21/2025 17:51,28.79,64.39,West,66.96
sensor_0095,9/6/2025 5:48,22.04,52.79,North,72.4
sensor_0121,8/24/2025 21:17,21.82,57.74,East,85.86
sensor_0655,7/21/2025 1:52,26.42,72.1,East,88.11
sensor_0150,10/15/2025 1:38,14.51,53.23,West,93.63
sensor_0158,7/15/2025 18:46,25.23,61.3,South,33.7
sensor_0573,11/5/2025 0:45,21.1,53.71,South,61.27
sensor_0730,3/12/2025 19:10,24.58,61.9,South,70.53
sensor_0988,5/25/2025 16:34,18.58,74.57,North,73.17
sensor_0687,7/28/2025 10:27,20.22,73.65,West,97.27
sensor_0062,7/13/2025 20:35,26.64,51.7,North,56.59
sensor_0162,1/15/2025 18:14,26.51,34.8,South,96.95
sensor_0757,2/20/2025 7:08,24.25,68.54,East,90.13
sensor_0824,3/31/2025 13:53,20.52,74.76,North,58.22
sensor_0474,4/3/2025 20:06,17.57,35.62,North,61.73
sensor_0140,2/23/2025 5:29,16.64,47.91,North,72.71
sensor_0209,10/3/2025 17:33,21.9,63.01,West,57.6
sensor_0632,3/11/2025 8:41,22.44,49.71,North,42.55
sensor_0883,6/19/2025 21:40,12.87,70.89,South,77.51
sensor_0688,1/14/2025 22:34,28.14,55.09,North,94.96
sensor_0643,6/15/2025 16:08,17.27,47.62,South,92.12
sensor_0614,10/25/2025 16:00,20.2,53.49,East,22.55
sensor_0805,3/11/2025 23:01,22.38,66.9,North,36.72
sensor_0683,9/15/2025 4:26,28.98,57.55,South,60.68
sensor_0590,2/17/2025 21:13,24.85,50.35,South,94.77
sensor_0937,3/8/2025 1:36,30.79,60.39,East,51.95
sensor_0298,7/1/2025 7:51,27.08,61.19,South,37.23
sensor_0590,8/22/2025 5:19,18.64,60.29,South,73.42
sensor_0918,11/11/2025 9:44,24.54,58.63,West,39.79
sensor_0419,1/1/2025 22:17,21.35,56.92,North,91.52
sensor_0885,4/3/2025 17:22,24.64,63.15,North,96.01
sensor_0113,6/30/2025 8:48,17.89,78.25,East,59.68
sensor_0676,6/18/2025 16:56,23.63,62.94,West,58.4
sensor_0098,3/20/2025 9:19,19.1,63.61,East,67.22
sensor_0490,9/27/2025 22:26,26.01,46.17,East,82.29
sensor_0110,7/11/2025 2:44,18.68,43.65,West,50.82
sensor_0461,8/23/2025 21:52,19.36,53.92,South,41.11
sensor_0454,8/22/2025 4:31,32.94,82.06,North,52.99
sensor_0278,10/27/2025 7:53,19.2,60.03,West,91.54
sensor_0672,4/26/2025 16:55,13.46,54.38,South,90.69
sensor_0728,9/30/2025 11:50,21.71,63.09,South,27.28
sensor_0662,2/12/2025 18:26,31.99,71.33,West,56.85
sensor_0502,9/9/2025 4:28,27.92,75.04,East,64.14
sensor_0450,5/19/2025 17:02,22.54,63.17,East,73.68
sensor_0576,1/15/2025 2:25,22.28,57.68,East,73.44
sensor_0873,9/11/2025 2:30,19.29,47.42,North,84.11
sensor_0337,9/1/2025 6:30,22.24,68.47,West,52.69
sensor_0984,3/31/2025 20:34,20.5,43.5,South,98.65
sensor_0876,3/1/2025 4:26,21.15,72.34,West,51.92
sensor_0869,3/13/2025 15:43,31.66,45.63,South,34.38
sensor_0319,10/14/2025 7:50,20.93,74.58,East,48.02
sensor_0195,2/5/2025 22:34,29.15,46.06,South,78.84
sensor_0115,11/5/2025 5:34,30.94,77.07,North,66.12
sensor_0048,6/7/2025 16:10,24.11,71.81,South,44.69
sensor_0179,2/18/2025 21:37,24.33,58.18,East,21.06
sensor_0295,6/14/2025 23:15,27.16,64.03,North,95.56
sensor_0277,8/10/2025 9:41,31.97,70.68,East,77.5
sensor_0160,6/26/2025 0:41,25.85,66.61,East,22.19
sensor_0061,7/1/2025 0:41,14.9,46.55,East,74.16
sensor_0694,1/30/2025 0:09,25.07,60.6,South,74.27
sensor_0416,4/8/2025 6:14,21.87,50.3,North,34.78
sensor_0482,8/7/2025 13:00,31.03,64.56,North,29.67
sensor_0087,1/17/2025 2:31,21.13,65.57,West,75.59
sensor_0108,5/12/2025 21:33,23.43,50.73,West,43.52
sensor_0834,8/1/2025 5:45,24.73,56.44,North,79.64
sensor_0967,9/20/2025 8:39,25.46,47.83,West,29.62
sensor_0671,3/5/2025 19:48,21.54,58.83,North,65.76
sensor_0621,1/15/2025 16:05,18.7,71.05,West,73.03
sensor_0209,10/9/2025 23:30,23.45,73.79,West,35.79
sensor_0068,3/3/2025 19:55,24.44,65.71,West,44.68
sensor_0003,5/1/2025 2:33,28.45,51.81,West,98.54
sensor_0572,9/28/2025 2:43,27.34,68.29,East,65.21
sensor_0485,8/7/2025 17:53,30.69,67.32,East,95.3
sensor_0323,4/20/2025 22:42,20.62,56.4,South,36.6
sensor_0769,2/27/2025 22:57,30.87,49,East,60.56
sensor_0228,7/21/2025 12:25,24.96,55.16,East,35.14
sensor_0839,7/26/2025 5:43,32.91,57.63,North,40.33
sensor_0507,5/22/2025 13:45,29.8,39.49,South,44.13
sensor_0152,7/9/2025 10:52,33.18,44.5,North,57.5
sensor_0631,1/24/2025 4:22,33.95,80.29,North,27.68
sensor_0832,4/7/2025 3:36,34.7,57.26,West,45.31
sensor_0564,6/29/2025 9:07,32.05,66.15,North,92.92
sensor_0099,10/13/2025 2:22,33.24,67.37,West,60.92
sensor_0612,10/27/2025 22:08,18.61,79.71,South,39.55
sensor_0793,3/15/2025 17:44,21.84,68.63,East,68.91
sensor_0725,2/14/2025 9:00,33.34,59.36,West,46.59
sensor_0956,4/2/2025 3:06,22.56,55.69,East,75.95
sensor_0771,8/2/2025 11:43,34.46,54.91,East,72.19
sensor_0273,10/11/2025 19:25,20.69,58.93,West,73.1
sensor_0989,2/6/2025 5:41,26.68,57.57,East,58.52
sensor_0758,9/22/2025 19:07,22.58,68.62,South,71.79
sensor_0445,6/7/2025 15:38,23.99,42.14,East,84.8
sensor_0970,5/11/2025 10:46,20.4,64.42,West,81.65
sensor_0105,5/4/2025 14:08,20.94,43.72,North,51.15
sensor_0616,10/23/2025 7:28,24.27,55.56,North,51.88
sensor_0300,8/20/2025 0:19,28.02,57.08,West,38.48
sensor_0411,3/26/2025 7:37,29.38,71,South,96.23
sensor_0502,4/25/2025 20:58,28.36,58.04,South,88.87
sensor_0202,7/6/2025 7:56,27.63,87.63,North,51.7
sensor_0128,4/23/2025 17:35,32.26,52.23,North,84.94
sensor_0496,4/24/2025 17:14,31.65,51.93,West,91.99
sensor_0381,4/14/2025 9:04,27.73,86.74,South,62.99
sensor_0682,11/13/2025 1:22,15.95,59.17,North,39.11
sensor_0454,4/8/2025 13:19,25.65,60.09,South,66.91
sensor_0022,6/18/2025 0:38,29.57,61.47,North,24.35
sensor_0226,5/27/2025 3:03,26.53,60,North,48.95
sensor_0701,11/15/2025 6:03,25.81,71.7,East,80.41
sensor_0904,10/30/2025 23:18,32.99,56.36,North,89.29
sensor_0525,3/19/2025 16:40,31.01,48.2,North,55.03
sensor_0890,9/20/2025 1:10,18.8,48.2,North,50.17
sensor_0175,10/2/2025 5:55,31.54,59.25,North,24.74
sensor_0799,1/29/2025 0:22,15.85,65.34,North,69.92
sensor_0651,2/26/2025 2:33,34.89,49.73,West,79.47
sensor_0355,11/18/2025 3:03,30.35,55.83,North,49.45
sensor_0047,5/16/2025 17:17,25.84,67.38,North,80.44
sensor_0643,10/30/2025 11:07,30.59,60.99,West,85.9
sensor_0021,6/25/2025 19:35,15.79,51.51,North,32.39
sensor_0412,8/21/2025 17:37,25.59,59.68,East,96.99
sensor_0451,7/19/2025 1:15,23.39,57.44,East,73.86
sensor_0771,5/1/2025 2:22,26.05,59.19,North,61.21
sensor_0163,2/9/2025 15:16,31.98,49.19,East,48.24
sensor_0067,8/16/2025 7:50,26.69,53.48,East,88.61
sensor_0455,7/2/2025 4:16,25.08,44.72,East,78.95
sensor_0160,10/30/2025 7:15,16.93,48.7,East,70.83
sensor_0085,7/11/2025 0:09,28.33,52.32,North,93.77
sensor_0446,2/12/2025 11:23,32.59,63.15,South,54.62
sensor_0518,6/13/2025 16:39,25.05,50.88,North,52.6
sensor_0606,9/5/2025 19:00,20.98,50.01,West,47.33
sensor_0249,7/7/2025 10:20,25.55,64.41,East,89.61
sensor_0632,2/22/2025 0:31,21.78,47.09,North,98.54
sensor_0611,5/1/2025 17:17,27.42,72.69,East,51.45
sensor_0809,4/1/2025 4:02,22.35,58.89,North,53.74
sensor_0418,1/9/2025 19:59,27.15,53.91,East,55.64
sensor_0884,2/21/2025 23:16,36.36,54.38,North,62.41
sensor_0775,8/28/2025 6:36,21.51,76.27,West,63.04
sensor_0209,1/29/2025 23:08,22.46,65.1,East,94.16
sensor_0662,2/18/2025 6:18,24.64,73.11,North,61.55
sensor_0714,5/20/2025 23:47,26.79,54.15,North,97.32
sensor_0655,11/20/2025 5:31,30.64,62.59,West,49.11
sensor_0718,7/8/2025 15:40,21.9,55.51,East,44.58
sensor_0688,9/30/2025 6:53,23.5,65.68,West,88.15
sensor_0470,8/18/2025 9:33,20.59,66.4,North,77.04
sensor_0294,7/7/2025 5:47,25.88,65.7,North,20.92
sensor_0950,1/14/2025 1:14,28.42,49.35,East,24.05
sensor_0021,1/7/2025 13:15,30.76,66.95,East,96.95
